ID,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,load_centrality,pagerank,information_centrality,_wkshell
YHL038C,0.0012735608762098828,0.00016232003408479928,0.002621847227857356,0.2599759209454735,0.00015615074478115816,7.844002037409538e-05,0.0004334903046551665,227
YIL148W;YKR094C,0.0056036678553234845,1.9963520807916713e-05,0.027072945321531348,0.2576196437163605,1.4749597835323027e-05,0.00017176689731797376,0.000585017711936478,559
YIL127C,0.016556291390728478,0.0002759837678267702,0.004089361781483529,0.26543845002370525,0.0003265537395708347,0.0003927978250890644,0.0006216279930387466,723
YKL122C,0.007896077432501274,0.0003431693735602685,0.03727902963166192,0.269790212920477,0.00031553809329116643,0.0002624747093418166,0.0006024753374210596,622
YLR061W,0.0369332654100866,0.0036244010946730925,0.1394500499508787,0.30279819958720633,0.0033712720782929245,0.0009949736088174564,0.0006412381999749967,777
YLR278C,0.006877228731533368,0.0010149717947373074,0.03648731215644496,0.2614068481213038,0.000883701197820003,0.00020526564630527082,0.000596603944567275,613
YOR091W,0.01782985226693836,0.0004600594634582692,0.08026820945859672,0.27468866616041243,0.00040811976697960334,0.0004741807664650476,0.0006293855386158528,720
YOR293W;YMR230W,0.0025471217524197657,4.5421911201767504e-07,0.004970489818276341,0.23609190102473407,4.303519699426033e-07,9.564205023330904e-05,0.0005192129520305947,357
YPL127C,0.0163015792154865,0.0011861899083554634,0.08018004211851235,0.2806262147408432,0.001166771140563287,0.00047063780273405077,0.0006271362519005008,718
YPL123C,0.0012735608762098828,0.00048644048547581573,0.0013343436524123529,0.2607709543428603,0.0005133446972001394,9.93409230582145e-05,0.0004322220116557246,162
YPL210C,0.00815078960774325,0.002907956252488201,0.027997873367483484,0.28499601147626846,0.0029101478420170434,0.0003837772689124859,0.0006022069344045519,587
YIL061C,0.005094243504839531,0.0008217178542970267,0.00273415336288823,0.26217402634931686,0.0009124360241849082,0.0002067412221189046,0.0005701505225238897,409
YDR266C,0.0010188487009679063,6.215409269128721e-05,0.0004864201208321381,0.24157958219593545,7.458346462137101e-05,9.16611766810154e-05,0.00039323603794246025,54
YPL037C,0.004075394803871625,0.001365774298346373,0.012453850975245697,0.26774941062478225,0.0014122640904999453,0.0002010749397544978,0.0005605721129492675,407
YBL075C,0.00025471217524197657,0.0,1.699164277098903e-05,0.23012588880551238,0.0,6.406466466191679e-05,0.00018270528319547385,27
YML078W,0.013245033112582781,0.0204043228170494,0.0012452347383121942,0.30095231339416656,0.020935741543683373,0.0015740524123602209,0.0006111365670302276,535
YBL074C,0.0007641365257259297,0.0,1.7318905375380674e-05,0.2127933581604511,0.0,6.207274589602657e-05,0.0003488548991771774,93
YKL173W,0.015028018339276618,0.0021152282538504617,0.00041308589117049725,0.26639963725398136,0.0020030305530990616,0.0005388170619933614,0.0006134055197624335,603
YHR165C,0.015792154865002548,0.001401112263717392,0.0004548130166159526,0.25709007065130013,0.001314981170750357,0.000578172695731043,0.0006144820851837318,615
YKR018C,0.003056546102903719,0.0015762321215073505,9.024058198786541e-06,0.2567382298539123,0.0016309649356469026,0.0003163555333110335,0.0005222219354631264,139
YLR347C,0.012226184411614875,0.011545616220199745,0.00013598181288320275,0.2918006292646659,0.01166284778816774,0.001158843794305028,0.0006122524743095687,484
YBL076C,0.007641365257259297,0.0030021802571372435,5.5707349838925604e-05,0.2734275244924263,0.0028172976841084195,0.0005560301052035717,0.0005992636539609867,394
YDR035W,0.006622516556291391,0.0020665742014475057,7.59773152989057e-05,0.27382663049810785,0.0020956367446920573,0.0005284835685915001,0.0005881802730437188,334
YHR087W,0.0056036678553234845,0.00023926453043985344,3.609635867900068e-05,0.2571958110148803,0.00024898096484426226,0.0004469660516062819,0.0005781540727307716,293
YNL137C,0.009933774834437087,0.0006205437997886183,9.832068339217917e-05,0.2568788505466982,0.0006812268136502442,0.00038454090268567,0.0005993625946555778,568
YDR050C,0.01477330616403464,0.0070671614692418986,0.00019533802854709983,0.29643458095007297,0.006972239581341961,0.0010628720921149438,0.0006226531938409184,560
YBR196C,0.010697911360163015,0.0020007548187365846,0.00025409984201036354,0.2776565152878764,0.001995564146784334,0.0007286102979342634,0.0006107407778853708,470
YPR074C,0.0056036678553234845,0.0002640495130350261,7.02014602028779e-05,0.25654512759556064,0.00025812573786460573,0.000404290175493823,0.0005790911836549595,330
YFR053C,0.012480896586856851,0.001957631309742959,0.0002558880290721818,0.27935168573338354,0.001895726155863667,0.000877084412490304,0.0006156508122487441,512
YGL117W,0.0028018339276617422,0.002120461221651762,4.8726392260067826e-05,0.254164238659062,0.002188626784481745,0.0003005199466453389,0.0005072399886165824,141
YBL098W,0.004330106979113601,0.0034771274646188174,5.453389420903318e-05,0.2784188550820031,0.003729097226318074,0.00041768702778103954,0.0005562621479102094,167
YGR138C,0.0007641365257259297,0.0005063214569860185,4.1521904809749454e-05,0.2252895695379533,0.0005095173052833046,0.00012860840666461783,0.0002785340462988407,37
Q0140,0.009169638308711156,6.412611585711494e-06,9.72046217266783e-05,0.25090092892102944,4.804832868522348e-06,0.00033882910819696996,0.0005961385955339898,568
YDR494W,0.009169638308711156,6.412611585711494e-06,9.72046217266783e-05,0.25090092892102944,4.804832868522348e-06,0.00033882910819696996,0.0005961385955339892,568
YBR146W,0.009169638308711156,6.412611585711494e-06,9.72046217266783e-05,0.25090092892102944,4.804832868522348e-06,0.00033882910819696996,0.0005961385955339892,568
YGR150C,0.0015282730514518594,0.0,1.7078967525462625e-05,0.22253692117942311,0.0,8.801069025091374e-05,0.00044941144097502536,136
YER050C,0.009169638308711156,6.412611585711494e-06,9.72046217266783e-05,0.25090092892102944,4.804832868522348e-06,0.00033882910819696996,0.0005961385955339892,568
YNL306W,0.009933774834437087,0.002340334644102836,0.0001383553893445,0.26104310102867,0.002299454099278255,0.000408666876555804,0.0006002499065547569,568
YMR158W,0.00891492613346918,0.00027957546988989214,7.7520020558038e-05,0.2457409281559519,0.00028185071666954954,0.0003487779144558575,0.000594935419988707,568
YOR158W,0.010188487009679063,0.0007458732175099547,0.0003192092501803358,0.2660030124838762,0.0007234401322125037,0.00039400619585954345,0.0006015384376697467,568
YNR037C,0.009169638308711156,6.412611585711494e-06,9.72046217266783e-05,0.25090092892102944,4.804832868522348e-06,0.00033882910819696996,0.000596138595533995,568
YPL013C,0.008660213958227202,0.0,7.749071596697874e-05,0.24509880396427186,0.0,0.00032210794601873164,0.0005939295237543347,568
YOR205C,0.0007641365257259297,0.0,1.0062620779475286e-05,0.21914447118071806,0.0,6.325581106546534e-05,0.0003474353064052874,67
YPR166C,0.00967906265919511,0.0001442306057967237,0.00013830308027707998,0.2608434712934562,0.00011051158750178375,0.0003668979642745411,0.0005994650062120863,568
YPL118W,0.010952623535404993,0.0018799138052556612,0.0004154311356481376,0.26668366558284695,0.001922567687944918,0.00046597715922392594,0.0006052465454492504,568
YNR036C,0.009169638308711156,6.412611585711494e-06,9.72046217266783e-05,0.25090092892102944,4.804832868522348e-06,0.00033882910819696996,0.0005961385955339892,568
YNL292W,0.00891492613346918,0.0012732580813034499,0.0013717144769333275,0.26228399098812116,0.0013620164443553895,0.00033772866214165913,0.0005963707529027489,568
