node,_wkshell,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,load_centrality,pagerank,information_centrality
AT5G06960,0,0.00274641440341776,0.00025915089125216667,0.012632900676178626,0.20019270961767482,0.00028390713389998666,0.0003922601410124048,0.0004221275759658827
AT5G07240,0,0.0003051571559353067,0.0,0.00029311851727710535,0.1686665357484253,0.0,0.00011230281817268387,0.00020363458023573658
AT5G07280,0,0.003051571559353067,0.0005671101746119707,0.0009502514347963933,0.18311225717233925,0.0005785969653656418,0.00046253431000241655,0.0004382817863623644
AT5G07300,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G07310,0,0.0003051571559353067,0.0,0.00440815619123089,0.19852694749462788,0.0,9.130490473208361e-05,0.0002140392443905305
AT5G07340,0,0.0024412572474824534,0.0027335636440779395,0.0023066893131196984,0.20997649338515223,0.0027930257607783515,0.0004359992390406274,0.0004330095613109432
AT5G07400,0,0.0003051571559353067,0.0,0.003000045464758926,0.18044564533323768,0.0,9.090846262334808e-05,0.00020706842894196214
AT5G07530,0,0.0006103143118706134,0.0005673246766685455,0.002405269365016407,0.20657261912561584,0.0006803153160719854,0.00018516940039252144,0.00030143527481173073
AT5G07570,0,0.0003051571559353067,0.0,0.0007190440787412566,0.18101363404736168,0.0,0.000133670380918685,0.0002111613845382796
AT5G08080,0,0.0003051571559353067,0.0,8.170326980874242e-05,0.1667602740610314,0.0,0.0001048151735755629,0.00020754178528424027
AT5G08130,0,0.0045773573390296,0.0027227299009883023,0.0338489616877767,0.22981442010931563,0.0027619521235737955,0.000686632454930004,0.00046312487707810804
AT5G08160,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G08190,0,0.0012206286237412267,1.0818457651029158e-05,0.003693296825924075,0.17884839919033582,2.223953138274306e-05,0.00020646553045916755,0.00036240723993092016
AT5G08330,0,0.014037229173024107,0.0045559247985678605,0.18706049601188782,0.24977825212683052,0.004242899517675242,0.001744241869853054,0.0005046661383054604
AT5G08450,0,0.0003051571559353067,0.0,0.000659348608195637,0.17330646208537295,0.0,0.00011226408044254554,0.00020280066627897378
AT5G08560,0,0.0012206286237412267,7.1074858720915e-05,0.003716803477181437,0.1917871494652652,6.613840559461495e-05,0.00024525351671228653,0.0003784528633614645
AT5G08630,0,0.0006103143118706134,0.0011514149862898145,0.004472486782507769,0.20105413947528564,0.0012455902066151633,0.00015523047858807321,0.0002968056801432579
AT5G08790,0,0.0012206286237412267,8.950282003510911e-06,0.008008028675709045,0.19221451198549974,1.701725958966713e-05,0.0002045560439332539,0.00027544397787429103
AT5G09240,0,0.0006103143118706134,4.538025489837528e-06,0.006517026560333074,0.18558203772005058,4.457205667944302e-06,0.00012545990766009673,0.0002987947986949723
AT5G09250,0,0.00274641440341776,0.0017158057380451189,0.014812523324016304,0.20816399905762123,0.0017210270868927625,0.0004569861638542305,0.0004174681105049823
AT5G09400,0,0.0006103143118706134,3.423797526070968e-05,0.00016626921631519867,0.1792486353777822,3.661856445464277e-05,0.00015018452344138652,0.0002950743804256396
AT5G09420,0,0.0021361000915471468,0.0008930804205575367,0.000910143577113353,0.18366709735867753,0.0009224581238522404,0.0005262778729772153,0.00038657677203758926
AT5G09620,0,0.0003051571559353067,0.0,0.0016344848462364972,0.1974781126923317,0.0,0.00012185341092354431,0.00021448169141048015
AT5G09650,0,0.0003051571559353067,0.0,0.0006853555608483474,0.181644037081624,0.0,0.00011007655850327905,0.00020715389421228564
AT5G09680,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G09740,0,0.0003051571559353067,0.0,1.903378178165549e-05,0.1368203346661061,0.0,0.00013328067526414527,0.00016771858851215635
AT5G09770,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G09810,0,0.0024412572474824534,0.0006349215498393117,0.001824484739345626,0.18845130038205285,0.0007055641460520014,0.00046872202768746715,0.00038938106430482324
AT5G09820,0,0.0006103143118706134,0.0005048692872922352,2.7101724146813334e-08,0.10476754920571828,0.0005048692872922352,0.00036761444158593264,7.680044850674411e-05
AT5G09830,0,0.0006103143118706134,2.5659240623205737e-05,0.00023707691396622786,0.15552034712203117,4.8654614486346076e-05,0.00019179073985205284,0.0002553356816485903
AT5G09860,0,0.0003051571559353067,0.0,1.5409559086538832e-05,0.14893146462891368,0.0,0.00013380907005324,0.00018001319598555485
AT5G09920,0,0.0003051571559353067,0.0,0.0003336851123650976,0.15649702922662836,0.0,9.892387053189898e-05,0.00019468550912089374
AT5G10060,0,0.0006103143118706134,0.0,4.076939759057659e-54,0.0,0.0,0.000339092250046625,0.0
AT5G10140,0,0.0021361000915471468,0.00031479348841030055,0.018095036468194763,0.21863510682850568,0.00032318023876809054,0.00033265383619103094,0.00042962079436353103
AT5G10160,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G10180,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G10200,0,0.0003051571559353067,0.0,0.0019475759268639595,0.1978090426747937,0.0,0.00012068363635684184,0.00021377721298793828
AT5G10270,0,0.0015257857796765334,0.00031712919647435423,0.01712471461194933,0.21192090388801013,0.00032405731989522163,0.00027065677235103575,0.00038778454090885423
AT5G10290,0,0.0051876716509002135,0.0021445931039516786,0.0013316131490397614,0.20296460867391955,0.002129220663767728,0.0008064659723488461,0.0004709437129043992
AT5G10360,0,0.0012206286237412267,0.000777446621166707,0.0012345261742771696,0.1909218460753223,0.0008100152510807122,0.0003465620380113556,0.0003657340218330086
AT5G10400,0,0.00091547146780592,2.480588870394445e-06,0.0002575193634372984,0.15882436979298997,3.706400893869111e-06,0.00024795193018721317,0.0003087698840583371
AT5G10440,0,0.005797985962770827,7.924526083855333e-05,0.007448179733057894,0.17944942597590105,8.777061810626423e-05,0.000555092194391612,0.000469774609442827
AT5G10450,0,0.0051876716509002135,0.003160588039974427,0.011102672200333246,0.21498839396537683,0.003205654625700714,0.0008866677596010995,0.00046399853581254887
AT5G10470,0,0.0006103143118706134,0.0008779259726830577,0.0005221377352885832,0.18369718452345082,0.0008682628449883582,0.00020369121308838096,0.0002564782917496771
AT5G10480,0,0.0012206286237412267,6.584573609780796e-05,0.0007641597260458647,0.17043536179396696,8.267290803484902e-05,0.0002207993282538727,0.0002640872644988068
AT5G10550,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G10720,0,0.0003051571559353067,0.0,0.00038172700983242643,0.1666487535924217,0.0,0.0001018391938751094,0.00020078252407534285
AT5G10840,0,0.0003051571559353067,0.0,1.6360452174533313e-05,0.15008759458253437,0.0,9.65386533268543e-05,0.0002047900432992932
AT5G10860,0,0.0003051571559353067,0.0,0.00016885473415685252,0.17090291288934017,0.0,0.00011722456275801201,0.00020771230605618366
AT5G10930,0,0.0012206286237412267,6.516497011474281e-06,0.0007598871857156075,0.1760131004431652,6.052136583039518e-06,0.0002120090568373177,0.0003728809507779659
AT5G10980,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G11010,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G11030,0,0.0003051571559353067,0.0,0.004249873629433053,0.19098687948963733,0.0,9.471702689810914e-05,0.00021364387124859718
AT5G11040,0,0.0003051571559353067,0.0,0.0005762370812895531,0.165322049671739,0.0,0.00010465593620927024,0.00018774918122398723
AT5G11060,0,0.00183094293561184,0.00010160967361538917,0.013229364373576346,0.20058661352712737,0.00010432755573551265,0.00033499858211382365,0.000411911539787133
AT5G11170,0,0.0003051571559353067,0.0,8.943287441775523e-06,0.13501649062951124,0.0,0.0001120896183726278,0.00017477617938810563
AT5G11200,0,0.0003051571559353067,0.0,0.0005367353579769614,0.17496949023613756,0.0,9.64620709759666e-05,0.0002078358273786389
AT5G11260,0,0.00640830027464144,0.001837955805089543,0.025439805544079746,0.21437191032754838,0.0020117107838725644,0.0008407132724229723,0.0004774492714717592
AT5G11300,0,0.0042722001830942935,0.00026104002612054315,0.005857908501428337,0.18853050822518588,0.00024846820240317637,0.0004556306753463208,0.0004588711362154471
AT5G11390,0,0.00183094293561184,0.0023424467060206393,9.471518195319745e-05,0.16268380428309961,0.0024292063855095103,0.0007171881403698263,0.00025964867959318123
AT5G11490,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G11500,0,0.0006103143118706134,0.0005316985706336485,0.001953635036841203,0.20607910740115878,0.0005127526007570989,0.0001797980428152155,0.0003022380159200012
