name,_wkshell
AT2G43970,5.0
AT2G44060,62.0
AT2G44100,7.0
AT2G44120,80.0
AT2G44190,28.0
AT2G44270,7.0
AT2G44350,nan
AT2G44490,29.0
AT2G44530,45.0
AT2G44650,22.0
AT2G44670,12.0
AT2G44680,5.0
AT2G44710,12.0
AT2G44745,3.0
AT2G44790,3.0
AT2G45000,18.0
AT2G45140,19.0
AT2G45160,45.0
AT2G45170,8.0
AT2G45180,22.0
AT2G45440,42.0
AT2G45480,27.0
AT2G45510,45.0
AT2G45640,66.0
AT2G45660,138.0
AT2G45740,2.0
AT2G45770,19.0
AT2G45790,18.0
AT2G45810,3.0
AT2G45820,70.0
AT2G45890,10.0
AT2G45960,52.0
AT2G45980,6.0
AT2G46020,243.0
AT2G46040,1.0
AT2G46130,149.0
AT2G46280,16.0
AT2G46340,123.0
AT2G46370,30.0
AT2G46500,32.0
AT2G46510,112.0
AT2G46700,3.0
AT2G46790,99.0
AT2G46800,29.0
AT2G46830,123.0
AT2G46970,116.0
AT2G47060,63.0
AT2G47090,80.0
AT2G47110,2.0
AT2G47210,44.0
AT2G47430,nan
AT2G47450,105.0
AT2G47470,3.0
AT2G47610,10.0
AT2G47620,171.0
AT2G47710,nan
AT2G47750,nan
AT2G47770,39.0
AT2G47900,55.0
AT3G01050,9.0
AT3G01090,206.0
AT3G01180,62.0
AT3G01280,80.0
AT3G01290,2.0
AT3G01330,22.0
AT3G01340,5.0
AT3G01440,2.0
AT3G01460,6.0
AT3G01470,46.0
AT3G01500,42.0
AT3G01570,nan
AT3G01610,nan
AT3G01780,12.0
AT3G01890,24.0
AT3G01910,80.0
AT3G02000,33.0
AT3G02065,nan
AT3G02090,nan
AT3G02130,117.0
AT3G02170,1.0
AT3G02230,12.0
AT3G02260,62.0
AT3G02360,nan
AT3G02420,34.0
AT3G02520,7.0
AT3G02530,43.0
AT3G02540,35.0
AT3G02550,108.0
AT3G02860,27.0
AT3G02880,201.0
AT3G03000,107.0
AT3G03270,nan
AT3G03450,190.0
AT3G03460,17.0
AT3G03490,3.0
AT3G03530,nan
AT3G03550,nan
AT3G03780,42.0
AT3G03920,nan
AT3G03960,15.0
AT3G04120,12.0
AT3G04240,59.0
AT3G04380,5.0
AT3G04550,1.0
AT3G04580,23.0
AT3G04610,6.0
AT3G04680,18.0
AT3G04710,7.0
AT3G04790,80.0
AT3G04840,20.0
AT3G04930,nan
AT3G04940,2.0
AT3G05000,nan
AT3G05120,107.0
AT3G05150,44.0
AT3G05190,nan
AT3G05200,80.0
AT3G05250,2.0
AT3G05350,6.0
AT3G05420,11.0
AT3G05430,nan
AT3G05530,nan
AT3G05560,nan
AT3G05580,5.0
AT3G05670,62.0
AT3G05690,190.0
AT3G05800,2.0
AT3G05840,51.0
AT3G05870,3.0
AT3G06240,63.0
AT3G06400,4.0
AT3G06450,62.0
AT3G06530,3.0
AT3G06560,15.0
AT3G06580,7.0
AT3G06590,68.0
AT3G06610,33.0
AT3G06660,62.0
AT3G06720,144.0
AT3G06730,6.0
AT3G06790,73.0
AT3G06810,nan
AT3G06850,16.0
AT3G06930,1.0
AT3G07030,43.0
AT3G07040,18.0
AT3G07090,21.0
AT3G07110,43.0
AT3G07300,33.0
AT3G07370,85.0
AT3G07520,8.0
AT3G07560,4.0
AT3G07680,27.0
AT3G07750,5.0
AT3G07780,44.0
AT3G07880,6.0
AT3G08030,45.0
AT3G08505,43.0
AT3G08510,64.0
AT3G08530,136.0
AT3G08580,62.0
AT3G08680,86.0
AT3G08720,4.0
AT3G08730,6.0
AT3G08740,nan
AT3G08780,79.0
AT3G08820,45.0
AT3G08850,nan
AT3G08970,4.0
AT3G09000,nan
AT3G09260,80.0
AT3G09370,71.0
AT3G09440,62.0
AT3G09500,62.0
AT3G09630,6.0
AT3G09670,8.0
AT3G09740,46.0
AT3G09770,8.0
AT3G09800,nan
AT3G09820,7.0
AT3G09840,34.0
AT3G09880,38.0
AT3G09920,6.0
AT3G09960,43.0
AT3G09980,3.0
AT3G10340,3.0
AT3G10380,2.0
AT3G10390,13.0
AT3G10480,85.0
AT3G10490,35.0
AT3G10525,nan
AT3G10572,nan
AT3G10640,268.0
AT3G10650,nan
AT3G10690,nan
AT3G10730,15.0
AT3G10800,17.0
AT3G10850,nan
AT3G10860,43.0
AT3G10960,nan
AT3G11130,15.0
AT3G11200,15.0
AT3G11260,80.0
AT3G11280,16.0
AT3G11400,80.0
AT3G11410,250.0
AT3G11430,45.0
AT3G11510,nan
AT3G11520,29.0
AT3G11540,98.0
AT3G11630,278.0
AT3G11710,nan
AT3G11820,28.0
AT3G11830,21.0
AT3G12110,10.0
AT3G12145,40.0
AT3G12210,30.0
AT3G12280,183.0
AT3G12380,nan
AT3G12390,1.0
AT3G12400,35.0
AT3G12480,23.0
AT3G12490,21.0
AT3G12500,nan
AT3G12580,62.0
AT3G12630,12.0
AT3G12780,80.0
AT3G12810,16.0
AT3G13110,5.0
AT3G13160,nan
AT3G13200,24.0
AT3G13220,nan
AT3G13300,6.0
AT3G13320,56.0
AT3G13360,31.0
AT3G13380,113.0
AT3G13460,5.0
AT3G13470,nan
AT3G13530,nan
AT3G13550,69.0
AT3G13570,51.0
AT3G13580,nan
AT3G13670,41.0
AT3G13750,80.0
AT3G13810,45.0
AT3G13860,9.0
AT3G13920,16.0
AT3G13960,171.0
AT3G13990,26.0
AT3G14000,nan
AT3G14010,8.0
AT3G14080,39.0
AT3G14100,62.0
AT3G14120,8.0
AT3G14210,nan
AT3G14240,43.0
AT3G14290,19.0
AT3G14310,nan
AT3G14350,148.0
AT3G14415,2.0
AT3G14420,80.0
AT3G14580,45.0
AT3G14840,80.0
AT3G14930,42.0
AT3G14940,11.0
AT3G14980,7.0
AT3G14990,2.0
AT3G15000,50.0
AT3G15030,274.0
AT3G15040,2.0
AT3G15095,3.0
AT3G15180,2.0
AT3G15210,191.0
AT3G15280,nan
AT3G15354,71.0
AT3G15356,nan
AT3G15540,226.0
AT3G15660,29.0
AT3G15690,80.0
AT3G15730,39.0
AT3G15880,180.0
AT3G15950,3.0
AT3G16050,6.0
AT3G16090,16.0
AT3G16200,nan
AT3G16240,4.0
AT3G16270,3.0
AT3G16320,9.0
AT3G16460,43.0
AT3G16470,nan
AT3G16480,2.0
AT3G16630,nan
AT3G16640,40.0
AT3G16650,nan
AT3G16670,50.0
AT3G16770,93.0
AT3G16830,214.0
AT3G16857,34.0
AT3G16950,3.0
AT3G16980,69.0
AT3G17020,28.0
AT3G17210,52.0
AT3G17240,nan
AT3G17280,45.0
AT3G17310,nan
AT3G17390,80.0
AT3G17410,1.0
AT3G17440,43.0
AT3G17510,68.0
AT3G17590,57.0
AT3G17600,215.0
AT3G17609,107.0
AT3G17690,50.0
AT3G17820,nan
AT3G17840,169.0
AT3G17860,235.0
AT3G17900,31.0
AT3G17930,1.0
AT3G17970,30.0
AT3G17980,36.0
AT3G18000,43.0
AT3G18035,21.0
AT3G18040,nan
AT3G18130,172.0
AT3G18140,105.0
AT3G18190,2.0
AT3G18240,nan
AT3G18480,29.0
AT3G18520,45.0
AT3G18580,30.0
AT3G18690,41.0
AT3G18700,43.0
AT3G18730,2.0
AT3G18740,nan
AT3G18780,80.0
AT3G18830,nan
AT3G18990,62.0
AT3G19140,45.0
AT3G19150,206.0
AT3G19180,3.0
AT3G19210,3.0
AT3G19360,nan
AT3G19370,19.0
AT3G19390,2.0
AT3G19510,nan
AT3G19553,nan
AT3G19590,18.0
AT3G19640,nan
AT3G19720,6.0
AT3G19760,33.0
AT3G19820,13.0
AT3G19930,39.0
AT3G19950,4.0
AT3G19960,2.0
AT3G19980,46.0
AT3G20000,43.0
AT3G20050,20.0
AT3G20130,62.0
AT3G20250,18.0
AT3G20310,101.0
AT3G20320,29.0
AT3G20390,nan
AT3G20550,57.0
AT3G20600,4.0
AT3G20650,17.0
AT3G20740,34.0
AT3G20770,63.0
AT3G20820,42.0
AT3G20860,3.0
AT3G21055,62.0
AT3G21140,19.0
AT3G21150,163.0
AT3G21175,192.0
AT3G21220,81.0
AT3G21350,45.0
AT3G21510,86.0
AT3G21630,234.0
AT3G21640,42.0
AT3G21650,21.0
AT3G21720,20.0
AT3G21830,9.0
AT3G21840,9.0
AT3G21850,47.0
AT3G21860,20.0
AT3G22170,40.0
AT3G22231,33.0
AT3G22320,7.0
AT3G22370,3.0
AT3G22380,17.0
AT3G22640,nan
AT3G22660,23.0
AT3G22680,3.0
AT3G22880,50.0
AT3G22890,nan
AT3G22960,65.0
AT3G22970,5.0
AT3G22990,17.0
AT3G23000,47.0
AT3G23050,214.0
AT3G23150,88.0
AT3G23310,92.0
AT3G23325,62.0
AT3G23390,80.0
AT3G23400,80.0
AT3G23580,7.0
AT3G23660,16.0
AT3G23750,55.0
AT3G23980,19.0
AT3G23990,nan
AT3G24140,70.0
AT3G24150,35.0
AT3G24240,55.0
AT3G24300,3.0
AT3G24430,62.0
AT3G24440,31.0
AT3G24550,nan
AT3G24650,121.0
AT3G24810,171.0
AT3G24830,12.0
AT3G25070,37.0
AT3G25220,nan
AT3G25230,7.0
AT3G25250,65.0
AT3G25500,6.0
AT3G25545,27.0
AT3G25660,42.0
AT3G25800,20.0
AT3G25860,23.0
AT3G25980,19.0
AT3G25990,31.0
AT3G26020,26.0
AT3G26030,nan
AT3G26340,nan
AT3G26450,12.0
AT3G26470,2.0
AT3G26520,4.0
AT3G26560,9.0
AT3G26650,80.0
AT3G26744,134.0
AT3G26910,3.0
AT3G26940,21.0
AT3G27120,12.0
AT3G27170,50.0
AT3G27190,nan
AT3G27240,43.0
AT3G27310,9.0
AT3G27420,30.0
AT3G27430,80.0
AT3G27690,80.0
AT3G27740,12.0
AT3G27810,118.0
AT3G27830,80.0
AT3G27850,6.0
AT3G27920,53.0
AT3G27925,88.0
AT3G28220,138.0
AT3G28270,8.0
AT3G28300,3.0
AT3G28360,1.0
AT3G28450,128.0
AT3G28710,33.0
AT3G28715,107.0
AT3G28730,64.0
AT3G28860,14.0
AT3G28900,nan
AT3G28910,41.0
AT3G29160,189.0
AT3G29320,43.0
AT3G33520,35.0
AT3G42050,nan
AT3G42640,50.0
AT3G42670,5.0
AT3G43190,nan
AT3G43440,166.0
AT3G43810,249.0
AT3G44110,80.0
AT3G44200,55.0
AT3G44460,101.0
AT3G44590,2.0
AT3G44600,7.0
AT3G44620,8.0
AT3G44730,4.0
AT3G44750,9.0
AT3G44880,8.0
AT3G44990,1.0
AT3G45080,45.0
AT3G45140,45.0
AT3G45190,nan
AT3G45620,16.0
AT3G45640,275.0
AT3G45780,43.0
AT3G45860,15.0
AT3G45900,nan
AT3G46010,18.0
AT3G46060,6.0
AT3G46320,nan
AT3G46510,25.0
AT3G46520,11.0
AT3G46580,46.0
AT3G46640,56.0
AT3G46740,43.0
AT3G46780,62.0
AT3G46820,5.0
AT3G46830,9.0
AT3G46900,nan
AT3G47370,nan
AT3G47430,2.0
AT3G47470,80.0
AT3G47520,42.0
AT3G47620,282.0
AT3G47780,50.0
AT3G48000,nan
AT3G48080,5.0
AT3G48090,72.0
AT3G48150,196.0
AT3G48160,117.0
AT3G48190,8.0
AT3G48240,45.0
AT3G48430,9.0
AT3G48590,163.0
AT3G48670,3.0
AT3G48680,41.0
AT3G48750,269.0
AT3G48870,1.0
AT3G48890,151.0
AT3G48990,42.0
AT3G49010,45.0
AT3G49100,1.0
AT3G49180,8.0
AT3G49240,2.0
AT3G49250,20.0
AT3G49260,25.0
AT3G49430,80.0
AT3G49470,19.0
AT3G49500,1.0
AT3G49590,2.0
AT3G49670,55.0
AT3G49680,80.0
AT3G49750,13.0
AT3G49910,42.0
AT3G50000,31.0
AT3G50060,177.0
AT3G50070,146.0
AT3G50310,92.0
AT3G50440,nan
AT3G50500,130.0
AT3G50630,203.0
AT3G50670,56.0
AT3G50820,42.0
AT3G50930,62.0
AT3G50950,11.0
AT3G51130,33.0
AT3G51160,nan
AT3G51260,77.0
AT3G51550,20.0
AT3G51770,11.0
AT3G51800,23.0
AT3G51820,43.0
AT3G51840,nan
AT3G51860,2.0
AT3G51895,19.0
AT3G51920,240.0
AT3G51950,nan
AT3G52050,14.0
AT3G52090,8.0
AT3G52120,24.0
AT3G52150,42.0
AT3G52200,62.0
AT3G52300,80.0
AT3G52400,nan
AT3G52420,6.0
AT3G52430,6.0
AT3G52450,33.0
AT3G52560,nan
AT3G52590,34.0
AT3G52850,36.0
AT3G52890,3.0
AT3G52910,73.0
AT3G52920,nan
AT3G52930,80.0
AT3G52960,nan
AT3G53020,1.0
AT3G53060,nan
AT3G53110,45.0
AT3G53120,27.0
AT3G53150,45.0
AT3G53180,nan
AT3G53260,2.0
AT3G53390,10.0
AT3G53420,69.0
AT3G53460,6.0
AT3G53510,55.0
AT3G53580,42.0
AT3G53620,20.0
AT3G53710,nan
AT3G53730,nan
AT3G53870,nan
AT3G53990,39.0
AT3G54010,nan
AT3G54050,42.0
AT3G54090,5.0
AT3G54110,43.0
AT3G54130,2.0
AT3G54140,50.0
AT3G54170,156.0
AT3G54180,245.0
AT3G54230,24.0
AT3G54300,22.0
AT3G54320,13.0
AT3G54340,80.0
AT3G54360,3.0
AT3G54400,45.0
AT3G54590,45.0
AT3G54610,92.0
AT3G54650,81.0
AT3G54660,4.0
AT3G54760,8.0
AT3G54890,80.0
AT3G54920,nan
AT3G54960,nan
AT3G55000,1.0
AT3G55005,nan
AT3G55130,nan
AT3G55360,2.0
AT3G55440,34.0
AT3G55460,57.0
AT3G55770,nan
AT3G55800,42.0
AT3G56090,18.0
AT3G56130,8.0
AT3G56150,61.0
AT3G56190,12.0
AT3G56340,nan
AT3G56410,43.0
AT3G56460,20.0
AT3G56490,10.0
AT3G56710,3.0
AT3G56800,39.0
AT3G56860,19.0
AT3G56900,5.0
AT3G56910,7.0
AT3G56940,80.0
AT3G57150,17.0
AT3G57290,53.0
AT3G57390,107.0
AT3G57530,32.0
AT3G57560,2.0
AT3G57650,44.0
AT3G57670,24.0
AT3G57750,88.0
AT3G57860,21.0
AT3G57870,283.0
AT3G58040,nan
AT3G58500,nan
AT3G58510,45.0
AT3G58730,nan
AT3G58740,5.0
AT3G58750,17.0
AT3G58780,142.0
AT3G58840,1.0
AT3G59020,23.0
AT3G59060,101.0
AT3G59150,123.0
AT3G59220,38.0
AT3G59380,5.0
AT3G59600,7.0
AT3G59760,2.0
AT3G59810,17.0
AT3G59920,20.0
AT3G60010,63.0
AT3G60020,10.0
AT3G60210,6.0
AT3G60245,nan
AT3G60250,12.0
AT3G60330,29.0
AT3G60600,176.0
AT3G60630,46.0
AT3G60660,nan
AT3G60750,42.0
AT3G60820,34.0
AT3G61070,nan
AT3G61110,20.0
AT3G61130,1.0
AT3G61140,80.0
AT3G61150,10.0
AT3G61160,74.0
AT3G61220,nan
AT3G61260,10.0
AT3G61430,14.0
AT3G61470,80.0
AT3G61530,3.0
AT3G61620,5.0
AT3G61710,3.0
AT3G61830,193.0
AT3G61860,42.0
AT3G61870,43.0
AT3G62030,80.0
AT3G62120,12.0
AT3G62240,20.0
AT3G62250,9.0
AT3G62290,20.0
AT3G62310,3.0
AT3G62560,21.0
AT3G62600,62.0
AT3G62800,5.0
AT3G62870,7.0
AT3G62930,5.0
AT3G62980,170.0
AT3G63010,107.0
AT3G63130,62.0
AT3G63190,nan
AT3G63260,nan
AT3G63280,42.0
AT3G63410,22.0
AT3G63460,nan
AT3G63490,42.0
AT3G63500,11.0
AT4G00020,12.0
AT4G00100,nan
AT4G00130,2.0
AT4G00238,9.0
AT4G00355,45.0
AT4G00380,2.0
AT4G00400,nan
AT4G00430,40.0
AT4G00650,28.0
AT4G00670,nan
AT4G00710,35.0
AT4G00720,nan
AT4G00752,16.0
AT4G00850,52.0
AT4G00900,11.0
AT4G01026,62.0
AT4G01260,nan
AT4G01310,nan
AT4G01370,271.0
AT4G01400,5.0
AT4G01480,1.0
AT4G01700,8.0
AT4G01720,114.0
AT4G01850,80.0
AT4G01900,22.0
AT4G02020,16.0
AT4G02030,2.0
AT4G02060,17.0
AT4G02080,34.0
AT4G02150,175.0
AT4G02195,2.0
AT4G02350,3.0
AT4G02390,1.0
AT4G02500,16.0
AT4G02510,210.0
AT4G02520,38.0
AT4G02560,6.0
AT4G02570,108.0
AT4G02620,24.0
AT4G02680,5.0
AT4G02770,107.0
AT4G02840,45.0
AT4G02890,nan
AT4G02930,6.0
AT4G02980,1.0
AT4G03080,3.0
AT4G03200,42.0
AT4G03270,203.0
AT4G03280,6.0
AT4G03520,6.0
AT4G03550,nan
AT4G04020,37.0
AT4G04320,5.0
AT4G04330,11.0
AT4G04450,114.0
AT4G04490,18.0
AT4G04640,80.0
AT4G04720,22.0
AT4G04740,22.0
AT4G04800,75.0
AT4G04885,144.0
AT4G04890,64.0
AT4G04910,33.0
AT4G04920,nan
AT4G04950,29.0
AT4G04980,45.0
AT4G05180,22.0
AT4G05320,34.0
AT4G05420,217.0
AT4G05520,10.0
AT4G06634,nan
AT4G08150,259.0
AT4G08350,80.0
AT4G08480,30.0
AT4G08500,80.0
AT4G08520,26.0
AT4G08850,11.0
AT4G08900,62.0
AT4G08920,107.0
AT4G09000,139.0
AT4G09010,nan
AT4G09320,12.0
AT4G09340,1.0
AT4G09550,5.0
AT4G09800,80.0
AT4G09980,62.0
AT4G10180,101.0
AT4G10250,nan
AT4G10340,34.0
AT4G10480,8.0
AT4G10760,12.0
AT4G10840,29.0
AT4G10920,4.0
AT4G10970,23.0
AT4G11010,42.0
AT4G11060,17.0
AT4G11110,72.0
AT4G11130,5.0
AT4G11220,49.0
AT4G11240,5.0
AT4G11260,31.0
AT4G11280,28.0
AT4G11380,15.0
AT4G11420,22.0
AT4G11600,nan
AT4G11660,72.0
AT4G11850,6.0
AT4G11860,20.0
AT4G11890,61.0
AT4G11920,32.0
AT4G11960,28.0
AT4G12020,16.0
AT4G12400,nan
AT4G12460,62.0
AT4G12470,62.0
AT4G12560,63.0
AT4G12730,19.0
AT4G12780,62.0
AT4G12800,80.0
AT4G13250,12.0
AT4G13510,50.0
AT4G13520,6.0
AT4G13670,4.0
AT4G13760,43.0
AT4G13770,50.0
AT4G13830,5.0
AT4G13850,nan
AT4G13930,10.0
AT4G13940,80.0
AT4G14040,19.0
AT4G14110,71.0
AT4G14147,nan
AT4G14160,4.0
AT4G14310,14.0
AT4G14340,92.0
AT4G14342,nan
AT4G14410,3.0
AT4G14540,124.0
AT4G14550,198.0
AT4G14560,215.0
AT4G14660,80.0
AT4G14700,3.0
AT4G14713,104.0
AT4G14720,138.0
AT4G14840,nan
AT4G14880,34.0
AT4G14960,3.0
AT4G15000,80.0
AT4G15090,32.0
AT4G15160,nan
AT4G15410,6.0
AT4G15415,34.0
AT4G15530,nan
AT4G15545,62.0
AT4G15560,30.0
AT4G15770,44.0
AT4G15900,77.0
AT4G16143,164.0
AT4G16144,32.0
AT4G16155,42.0
AT4G16250,40.0
AT4G16280,53.0
AT4G16340,64.0
AT4G16360,160.0
AT4G16420,23.0
AT4G16430,82.0
AT4G16440,nan
AT4G16520,21.0
AT4G16760,4.0
AT4G16845,7.0
AT4G16860,2.0
AT4G16890,5.0
AT4G17170,20.0
AT4G17280,nan
AT4G17330,62.0
AT4G17370,45.0
AT4G17500,nan
AT4G17615,122.0
AT4G17720,26.0
AT4G17730,216.0
AT4G17750,44.0
AT4G17760,5.0
AT4G17770,nan
AT4G17870,78.0
AT4G17880,145.0
AT4G17950,21.0
AT4G18010,2.0
AT4G18040,52.0
AT4G18060,34.0
AT4G18100,nan
AT4G18130,40.0
AT4G18160,3.0
AT4G18390,254.0
AT4G18430,43.0
AT4G18440,42.0
AT4G18480,20.0
AT4G18620,126.0
AT4G18670,nan
AT4G18710,237.0
AT4G18770,24.0
AT4G18780,39.0
AT4G18800,4.0
AT4G18880,62.0
AT4G18960,85.0
AT4G19170,4.0
AT4G19690,6.0
AT4G19700,107.0
AT4G20020,50.0
AT4G20130,5.0
AT4G20270,95.0
AT4G20360,64.0
AT4G20380,172.0
AT4G20390,46.0
AT4G20400,18.0
AT4G20440,2.0
AT4G20890,80.0
AT4G20940,113.0
AT4G21100,67.0
AT4G21150,nan
AT4G21450,nan
AT4G21560,51.0
AT4G21660,nan
AT4G21670,36.0
AT4G21750,62.0
AT4G21980,8.0
AT4G21990,nan
AT4G22070,55.0
AT4G22130,145.0
AT4G22200,43.0
AT4G22220,11.0
AT4G22540,21.0
AT4G22690,11.0
AT4G22890,50.0
AT4G22910,47.0
AT4G22920,17.0
AT4G23140,18.0
AT4G23220,57.0
AT4G23400,104.0
AT4G23430,21.0
AT4G23470,80.0
AT4G23570,62.0
AT4G23630,5.0
AT4G23650,169.0
AT4G23670,15.0
AT4G23680,nan
AT4G23730,80.0
AT4G23810,155.0
AT4G23920,nan
AT4G23980,201.0
AT4G24100,nan
AT4G24190,45.0
AT4G24210,107.0
AT4G24280,62.0
AT4G24390,130.0
AT4G24400,42.0
AT4G24510,19.0
AT4G24560,8.0
AT4G24660,6.0
AT4G24680,63.0
AT4G24690,8.0
AT4G24710,nan
AT4G24750,43.0
AT4G24770,16.0
AT4G24780,4.0
AT4G24840,102.0
AT4G24940,62.0
AT4G24972,6.0
AT4G24990,13.0
AT4G25030,280.0
AT4G25080,nan
AT4G25100,80.0
AT4G25140,nan
AT4G25210,5.0
AT4G25240,11.0
AT4G25370,1.0
AT4G25500,6.0
AT4G25530,4.0
AT4G25550,15.0
AT4G25560,107.0
AT4G25630,26.0
AT4G25670,46.0
AT4G25740,34.0
AT4G25910,nan
AT4G25920,40.0
AT4G26080,238.0
AT4G26090,18.0
AT4G26100,11.0
AT4G26110,63.0
AT4G26200,4.0
AT4G26450,74.0
AT4G26455,113.0
AT4G26570,103.0
AT4G26590,43.0
AT4G26630,nan
AT4G26720,14.0
AT4G26750,62.0
AT4G26840,136.0
AT4G26910,nan
AT4G27060,5.0
AT4G27070,nan
AT4G27090,2.0
AT4G27160,nan
AT4G27420,30.0
AT4G27430,20.0
AT4G27440,22.0
AT4G27450,nan
AT4G27500,62.0
AT4G27585,2.0
AT4G27630,16.0
AT4G27670,2.0
AT4G27690,2.0
AT4G27920,78.0
AT4G27960,80.0
AT4G28230,15.0
AT4G28270,1.0
AT4G28370,nan
AT4G28440,3.0
AT4G28450,16.0
AT4G28590,5.0
AT4G28610,10.0
AT4G28650,113.0
AT4G28750,15.0
AT4G28780,nan
AT4G28910,226.0
AT4G28980,219.0
AT4G29040,62.0
AT4G29060,62.0
AT4G29130,62.0
AT4G29160,62.0
AT4G29170,1.0
AT4G29330,60.0
AT4G29350,nan
AT4G29510,22.0
AT4G29680,37.0
AT4G29700,8.0
AT4G29730,19.0
AT4G29810,74.0
AT4G29830,16.0
AT4G29960,2.0
AT4G30120,nan
AT4G30190,82.0
AT4G30200,nan
AT4G30220,27.0
AT4G30330,16.0
AT4G30370,2.0
AT4G30910,42.0
AT4G30930,nan
AT4G30935,18.0
AT4G30960,125.0
AT4G31120,1.0
AT4G31160,30.0
AT4G31170,4.0
AT4G31180,42.0
AT4G31300,24.0
AT4G31340,55.0
AT4G31490,20.0
AT4G31500,41.0
AT4G31570,45.0
AT4G31580,40.0
AT4G31700,7.0
AT4G31720,16.0
AT4G31730,2.0
AT4G31800,104.0
AT4G31985,10.0
AT4G31990,43.0
AT4G32010,187.0
AT4G32040,80.0
AT4G32070,9.0
AT4G32150,nan
AT4G32175,20.0
AT4G32250,nan
AT4G32260,22.0
AT4G32285,nan
AT4G32295,55.0
AT4G32410,38.0
AT4G32470,nan
AT4G32520,29.0
AT4G32551,9.0
AT4G32570,273.0
AT4G32650,50.0
AT4G32690,7.0
AT4G32720,5.0
AT4G32760,27.0
AT4G32940,80.0
AT4G33000,30.0
AT4G33030,42.0
AT4G33060,16.0
AT4G33200,6.0
AT4G33270,35.0
AT4G33360,nan
AT4G33400,nan
AT4G33430,189.0
AT4G33510,42.0
AT4G33520,18.0
AT4G33650,1.0
AT4G33945,23.0
AT4G33950,184.0
AT4G34000,160.0
AT4G34030,nan
AT4G34050,45.0
AT4G34090,3.0
AT4G34110,7.0
AT4G34140,nan
AT4G34160,132.0
AT4G34200,1.0
AT4G34210,115.0
AT4G34230,33.0
AT4G34390,19.0
AT4G34400,nan
AT4G34430,22.0
AT4G34450,nan
AT4G34460,237.0
AT4G34470,76.0
AT4G34530,113.0
AT4G34620,80.0
AT4G34660,12.0
AT4G34670,nan
AT4G34700,nan
AT4G34740,62.0
AT4G34840,7.0
AT4G34870,nan
AT4G34890,5.0
AT4G35000,22.0
AT4G35020,17.0
AT4G35050,16.0
AT4G35090,38.0
AT4G35100,97.0
AT4G35230,27.0
AT4G35250,80.0
AT4G35260,6.0
AT4G35310,nan
AT4G35450,50.0
AT4G35470,17.0
AT4G35570,18.0
AT4G35600,92.0
AT4G35620,19.0
AT4G35640,11.0
AT4G35650,20.0
AT4G35730,62.0
AT4G35790,13.0
AT4G35800,52.0
AT4G35850,1.0
AT4G35860,24.0
AT4G35900,19.0
AT4G35910,7.0
AT4G35950,58.0
AT4G36020,45.0
AT4G36220,nan
AT4G36250,99.0
AT4G36290,13.0
AT4G36480,16.0
AT4G36690,92.0
AT4G36710,117.0
AT4G36730,67.0
AT4G36750,45.0
AT4G36800,14.0
AT4G36810,3.0
AT4G36860,88.0
AT4G37000,14.0
AT4G37130,130.0
AT4G37260,262.0
AT4G37280,nan
AT4G37460,107.0
AT4G37490,87.0
AT4G37630,219.0
AT4G37640,6.0
AT4G37690,nan
AT4G37710,60.0
AT4G37770,7.0
AT4G37870,92.0
AT4G37880,16.0
AT4G37910,1.0
AT4G37930,5.0
AT4G38130,80.0
AT4G38230,nan
AT4G38240,1.0
AT4G38270,nan
AT4G38430,14.0
AT4G38490,1.0
AT4G38510,12.0
AT4G38550,20.0
AT4G38580,nan
AT4G38630,17.0
AT4G38710,62.0
AT4G38740,4.0
AT4G38900,6.0
AT4G38930,33.0
AT4G38960,151.0
AT4G38970,80.0
AT4G39070,115.0
AT4G39100,62.0
AT4G39200,80.0
AT4G39260,nan
AT4G39400,150.0
AT4G39680,18.0
AT4G39690,2.0
AT4G39710,nan
AT4G39730,42.0
AT4G39800,4.0
AT4G39850,2.0
AT4G39960,80.0
AT4G39980,42.0
AT4G40030,28.0
AT4G40040,15.0
AT5G01210,nan
AT5G01410,6.0
AT5G01530,58.0
AT5G01540,52.0
AT5G01630,7.0
AT5G01810,62.0
AT5G01820,168.0
AT5G01840,62.0
AT5G02030,55.0
AT5G02040,45.0
AT5G02050,29.0
AT5G02150,12.0
AT5G02200,35.0
AT5G02450,nan
AT5G02470,116.0
AT5G02490,6.0
AT5G02500,75.0
AT5G02530,32.0
AT5G02760,8.0
AT5G02810,36.0
AT5G02870,nan
AT5G02960,80.0
AT5G03040,19.0
AT5G03240,101.0
AT5G03280,34.0
AT5G03290,20.0
AT5G03415,150.0
AT5G03470,28.0
AT5G03540,23.0
AT5G03730,17.0
AT5G03740,9.0
AT5G03850,62.0
AT5G03940,15.0
AT5G04140,42.0
AT5G04230,nan
AT5G04280,26.0
AT5G04290,2.0
AT5G04340,58.0
AT5G04470,13.0
AT5G04550,38.0
AT5G04560,22.0
AT5G04640,18.0
AT5G04870,179.0
AT5G04900,12.0
AT5G04990,17.0
AT5G05000,24.0
AT5G05010,62.0
AT5G05130,30.0
AT5G05170,97.0
AT5G05190,32.0
AT5G05270,62.0
AT5G05410,40.0
AT5G05440,78.0
AT5G05620,5.0
AT5G05680,nan
AT5G05700,63.0
AT5G05760,45.0
AT5G05800,2.0
AT5G05970,18.0
AT5G06110,62.0
AT5G06150,111.0
AT5G06160,192.0
AT5G06290,42.0
AT5G06320,276.0
AT5G06360,80.0
AT5G06410,2.0
AT5G06680,5.0
