node,_wkshell,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,load_centrality,pagerank,information_centrality
AT4G34400,0,0.0005417118093174431,5.8793818811316406e-06,1.2708239810551817e-05,0.2376187466610094,5.625156870963215e-06,5.569764503229326e-05,0.00015107984467408456
AT5G14000,0,0.0006500541711809318,4.724163138485379e-05,2.4479686079444755e-05,0.2539298522822826,5.6089976320956634e-05,6.681503799550433e-05,0.00015807313150039963
AT5G42910,0,0.0016251354279523294,9.508280878552779e-05,8.573585496571768e-05,0.27043722313688845,0.00010289128678734507,0.00013690997112267796,0.0001849902858081032
AT5G51790,0,0.0009750812567713976,3.3301481421179273e-05,2.6198114129011535e-05,0.25592824308546724,3.774916799464026e-05,8.89895164017427e-05,0.00017224367880339683
AT2G20630,0,0.00010834236186348862,0.0,0.00018484666919759007,0.1968287538117957,0.0,2.3771925939958218e-05,6.909570019983041e-05
AT2G43070,0,0.00010834236186348862,0.0,0.00018484666919759007,0.1968287538117957,0.0,2.3771925939958218e-05,6.909570019983041e-05
AT1G54360,0,0.0007583965330444204,7.981379812513894e-06,3.027906295459867e-05,0.2489753003865877,1.204550747965488e-05,7.132885248886501e-05,0.00016206426384810855
AT1G54370,0,0.00021668472372697725,5.553734594778081e-07,0.0004520730844303027,0.21830474638760872,6.224545493655266e-07,3.461982906254051e-05,0.0001061319488202828
AT5G48870,0,0.0003250270855904659,1.3172943599511519e-05,1.6823020009087764e-06,0.2164343992756656,2.5122039886513245e-05,5.7654405611608686e-05,0.000113550019262677
AT1G54440,0,0.00010834236186348862,0.0,2.095843378778452e-05,0.23440414163235263,0.0,3.293348796677162e-05,7.218750030484712e-05
AT3G60220,0,0.0005417118093174431,7.420871598731621e-06,0.004185619031874162,0.24054372902496418,1.220487818242618e-05,4.480826705000283e-05,0.00015029216914007535
AT5G64210,0,0.00021668472372697725,5.580439523685463e-08,0.00015262486419261064,0.1968598750910847,5.855694217090244e-08,3.143537352375091e-05,9.917048234108458e-05
AT1G54570,0,0.0003250270855904659,1.6824965997355804e-06,3.31004931102866e-05,0.24567668470845672,1.1574097268666914e-06,4.232660264366499e-05,0.00012831769667228247
AT1G54580,0,0.00010834236186348862,0.0,2.8754109685046984e-05,0.21947018181442177,0.0,3.087043942132414e-05,7.114132841853613e-05
AT1G54610,0,0.0006500541711809318,1.3676650224648604e-06,0.00034843477321037453,0.2333560134420184,8.688179132730763e-07,6.188671614366665e-05,0.0001587168175269263
AT1G54690,0,0.00010834236186348862,0.0,1.7927055405405115e-07,0.19108485836510639,0.0,2.570793624829642e-05,6.69978846912266e-05
AT3G05850,0,0.0015167930660888408,0.00023357554770393185,2.2171093601988924e-05,0.2454345364695157,0.00026377270061561523,0.0001679170586570179,0.0001820235710061776
AT1G54820,0,0.00010834236186348862,0.0,1.4958973114031888e-05,0.2162571745126052,0.0,3.863304841044709e-05,7.115989459864031e-05
AT1G54870,0,0.00010834236186348862,0.0,4.300958857019316e-06,0.2077514335780435,0.0,3.730152399810673e-05,7.105120813836828e-05
AT1G54990,0,0.00021668472372697725,1.0336886104210366e-05,0.0005995448700189256,0.21906196782788748,1.698833608959388e-05,4.348662902501519e-05,0.0001053805681757962
AT1G55050,0,0.00010834236186348862,0.0,1.697081501202679e-05,0.23958491327026699,0.0,2.576786733397702e-05,7.246754914048327e-05
AT1G55090,0,0.0003250270855904659,0.0,4.362682213997002e-06,0.2077514335780435,0.0,6.471467912918182e-05,7.105120813836828e-05
AT1G55150,0,0.00010834236186348862,0.0,3.082440790886936e-05,0.21411606697210356,0.0,3.1722859985122996e-05,7.126565379970706e-05
AT1G55160,0,0.00021668472372697725,0.0002105567886427058,1.3270541647771177e-05,0.2091473780334646,0.0002105567886427058,6.563536259306093e-05,7.160937202177853e-05
AT5G50370,0,0.00010834236186348862,0.0,1.8782329386665778e-07,0.17210806670812026,0.0,4.405783760533679e-05,4.360594560881681e-05
AT1G55180,0,0.00010834236186348862,0.0,0.0002484888898748731,0.20460560592620206,0.0,2.645256281133536e-05,6.972319757025335e-05
AT2G30880,0,0.0014084507042253522,0.0005341076475387023,0.00031800217359784157,0.2587702016042905,0.000563903756059798,0.0001449289761656087,0.0001810768128396402
AT2G34690,0,0.0003250270855904659,0.0,0.00024843715343022583,0.2242186876777078,0.0,4.836920562765241e-05,0.00012476660735270202
AT5G10730,0,0.00021668472372697725,0.0,0.0002401357382929655,0.21929347029747384,0.0,3.6291562036473374e-05,0.00010564167754074446
AT1G55200,0,0.00021668472372697725,0.0,8.810455341029309e-108,0.0,0.0,0.00010833062506770665,0.0
AT1G55270,0,0.00010834236186348862,0.0,6.8795381898398055e-06,0.19974744201577976,0.0,3.446879533377696e-05,6.966997697591301e-05
AT1G55290,0,0.00010834236186348862,0.0,1.111445852927512e-07,0.1849770861285445,0.0,2.7839661580576555e-05,6.619375805157158e-05
AT5G39250,0,0.0009750812567713976,0.00042726633360827765,7.851154886422035e-06,0.22846231493217212,0.00042663974873539734,0.00012806279286168204,0.0001628886112628071
AT1G55325,0,0.00010834236186348862,0.0,1.8828322925041173e-08,0.17449955731369513,0.0,3.4652493138387865e-05,5.3955946612384664e-05
AT1G55350,0,0.00010834236186348862,0.0,2.295411299579807e-06,0.22335102611497662,0.0,2.7067632122688378e-05,7.197518798772299e-05
AT1G55460,0,0.0003250270855904659,5.399786005899343e-05,1.1828670541594354e-05,0.23166880356279912,6.85810701986097e-05,5.112238911045485e-05,0.0001176181343088113
AT5G18830,0,0.0004333694474539545,9.507923575325147e-07,5.099332790202913e-07,0.20522712671091678,2.1041071513775485e-06,5.556915034558524e-05,9.609098608779379e-05
AT1G55490,0,0.0006500541711809318,0.0002481266289053276,7.304198227064814e-05,0.24026521447958601,0.0002764716276187906,0.00013156598439277402,0.0001543279602365848
AT2G28000,0,0.0004333694474539545,0.0006970632836012696,1.1475647924255394e-05,0.24780723315417977,0.0007097508934001193,8.891939667579136e-05,0.0001393151508096491
AT3G22550,0,0.0004333694474539545,0.00012941955503914523,1.7644321861778484e-05,0.23244733530784933,0.0001677512456920327,8.186044861503987e-05,0.0001294457291912473
AT2G16060,0,0.00010834236186348862,0.0,4.963929309814678e-07,0.20178228352547933,0.0,2.699185984355075e-05,6.881018481263355e-05
AT2G46680,0,0.001733477789815818,0.000350127973006128,5.6405459387410754e-05,0.25940948269287445,0.00037977557733065854,0.00016790971463367103,0.00018427256860191094
AT3G01470,0,0.0005417118093174431,1.7837802613928145e-05,1.117552540884833e-05,0.2393611927723079,1.726990523732025e-05,5.3958131593719334e-05,0.00012709847464584118
AT4G17750,0,0.0015167930660888408,0.0009892620924969366,3.570684754506267e-05,0.2290266565941163,0.0010606385236066355,0.00022855776042621353,0.0001659347600986669
AT4G35540,0,0.0006500541711809318,2.0112508419277988e-05,3.736933655746191e-06,0.20800430525137237,5.0760865158715585e-05,9.431329139896296e-05,0.00011722329930047342
AT1G55535,0,0.0004333694474539545,1.2125178786446944e-06,0.0003393212239010093,0.22249573383453328,1.2126006258748396e-06,5.22452614115592e-05,0.00014125466097690732
AT1G55540,0,0.00010834236186348862,0.0,3.5911706327231034e-07,0.1850713579808142,0.0,4.3585083875257045e-05,5.4460167295763055e-05
AT1G55590,0,0.00010834236186348862,0.0,1.6118175639302809e-06,0.21118979330310417,0.0,2.6277812084645856e-05,7.211912653523592e-05
AT1G55740,0,0.00010834236186348862,0.0,6.000258893551852e-07,0.20373034409482463,0.0,2.9470933117000776e-05,6.693421488719768e-05
AT1G55750,0,0.0004333694474539545,8.999582120995191e-07,3.529799238871775e-05,0.253184800570331,8.402550575295079e-07,4.579120843134109e-05,0.00014181786501899892
AT1G55805,0,0.0006500541711809318,2.1155487325366465e-05,4.610833359253219e-06,0.22240488912222173,2.2699562434791195e-05,9.071790040834029e-05,0.0001510436032385627
AT2G20270,0,0.0005417118093174431,2.2956979002619283e-05,1.3725501313154542e-06,0.21729780567548876,2.766180589892902e-05,7.914915193268007e-05,0.00014310338485806366
AT3G54900,0,0.0011917659804983748,0.000414097551203257,2.0555243786087866e-05,0.2501903370183006,0.00043053006513559097,0.00014702129629891965,0.00016195722349995022
AT4G04950,0,0.0018418201516793066,0.0005221056327410853,1.340800865876202e-05,0.23749571872448708,0.0005575331027043454,0.0002479755134486113,0.00017708206285084455
AT4G28730,0,0.0006500541711809318,0.00018231421390558274,2.1026460981466752e-05,0.2537745796823953,0.0001875703660011227,8.864751369473713e-05,0.00015241148783523548
AT1G55880,0,0.00010834236186348862,0.0,3.5499759623979217e-09,0.1371593653022017,0.0,5.846697003945226e-05,3.109500883544128e-05
AT1G55890,0,0.0004333694474539545,0.00015087161700650943,1.1887464692496425e-06,0.2172598875740372,0.0001647727614102098,6.414176129760721e-05,0.0001393719424109175
AT4G24690,0,0.0014084507042253522,0.0009979720982843028,5.8463334448860515e-06,0.2222800987026576,0.001033574034938948,0.00022991207540120406,0.00016319265388337143
AT1G55910,0,0.00021668472372697725,5.077206751189906e-07,0.000721870569090522,0.2350362824635933,3.101592819284572e-07,3.538672591376596e-05,0.00010751986580054377
AT1G55920,0,0.00021668472372697725,3.7010252608707896e-06,1.2401349873170658e-06,0.19910857146195063,7.024341126946553e-06,5.8333657099719043e-05,9.134296478803295e-05
AT4G14880,0,0.0006500541711809318,0.0005599593665214846,5.233367219483466e-05,0.22803789712008432,0.0006055972935460585,0.00013905640643142644,0.0001443577470215936
AT5G13180,0,0.0015167930660888408,0.0004993919561647068,2.0139949952281423e-05,0.24697858733939307,0.0005217963260499004,0.0001687252355958775,0.0001790291723059143
AT1G56050,0,0.0003250270855904659,5.968323907015601e-05,4.197563063400537e-05,0.24073641383400554,7.025562281434118e-05,6.445892148336304e-05,0.0001270761451626218
AT1G56070,0,0.00021668472372697725,8.834338818754476e-05,4.242044276034867e-05,0.23315000642124348,0.00010757688103113893,5.020314227333769e-05,0.00010634968601244995
AT1G56090,0,0.00021668472372697725,2.7860967652734154e-06,2.454260424145092e-06,0.22914708918421683,3.523898094070718e-06,3.760280609406114e-05,0.00010543039672316383
