gene,Lyu_lysate_cell_MS2_Tm,Lyu_lysate_cell_MS2_R2,Lyu_lysate_cell_MS2_RSE,Lyu_intact_cell_MS2_Tm,Lyu_intact_cell_MS2_R2,Lyu_intact_cell_MS2_RSE,Lyu_intact_cell_MS3_Tm,Lyu_intact_cell_MS3_R2,Lyu_intact_cell_MS3_RSE
AT3G14930,55.2971863,0.993548841,0.039097939,57.267154,0.996611557,0.026659163,57.60165831,0.997286657,0.024344841
AT3G14940,38.50824189,0.998806324,0.01505068,,,,,,
AT3G14990,51.02112771,0.998257782,0.018426366,54.21006934,0.997477682,0.023402003,54.67236325,0.996353433,0.030031754
AT3G15000,50.63338675,0.991796748,0.032539207,46.10220821,0.992239512,0.039344891,46.91503097,0.97784573,0.068166064
AT3G15356,,,,54.34909762,0.994247584,0.032217031,,,
AT3G15660,59.65344074,0.972574273,0.051121507,50.63969724,0.992167554,0.036275551,50.03744779,0.97992482,0.064871784
AT3G15730,48.60546571,0.999251246,0.013732524,52.18558123,0.99666889,0.02892956,52.34742755,0.989475885,0.053946812
AT3G15880,49.39105024,0.990423884,0.046046754,47.42014632,0.993473116,0.038147834,,,
AT3G15950,60.43361101,0.961536639,0.058546034,59.89177948,0.922528032,0.083345427,56.1581024,0.883761017,0.14654478
AT3G16050,52.76518097,0.99413338,0.032381756,57.13271062,0.9736022,0.077970951,58.02273215,0.945533392,0.115097722
AT3G16090,,,,52.84154926,0.944029199,0.092097346,,,
AT3G16200,44.48386849,0.990112332,0.050681617,51.35847438,0.997320159,0.024096219,51.21360088,0.994595403,0.038235238
AT3G16270,55.63096077,0.989327348,0.044108671,,,,,,
AT3G16460,47.58720036,0.998566014,0.018617462,44.97751219,0.997444013,0.023195812,44.69551205,0.997726683,0.022623838
AT3G16470,52.46359339,0.995753699,0.032538116,53.04081371,0.994470048,0.034658205,53.24517617,0.985679455,0.056885528
AT3G16480,36.24601525,0.992335042,0.031510433,54.74152512,0.993052572,0.040709605,55.65700939,0.980077302,0.074028629
AT3G16640,44.14949552,0.99470587,0.036455868,46.39010808,0.99397708,0.042179461,46.23656176,0.998580898,0.020147921
AT3G16830,47.25078964,0.993609553,0.035695718,47.56756784,0.993582518,0.036787628,,,
AT3G16950,60.92616397,0.967858279,0.058669356,,,,,,
AT3G17020,42.88025084,0.99547755,0.026960397,52.23279118,0.992454185,0.042535791,52.97481019,0.981915163,0.069877379
AT3G17210,53.86144248,0.994756487,0.032727743,57.80839471,0.996033635,0.027577263,59.01192971,0.982819002,0.056118656
AT3G17240,64.23457784,0.973374588,0.044869418,63.68089044,0.978583987,0.045961023,64.22789701,0.95793201,0.090918327
AT3G17390,44.45367016,0.998909979,0.014061966,52.97815913,0.993053822,0.039149105,51.71869073,0.993216611,0.039668494
AT3G17410,41.83468462,0.989223618,0.044303286,51.62344652,0.990583193,0.046464802,47.82701099,0.986198955,0.059743489
AT3G17440,62.99688021,0.975483556,0.045601853,60.2047381,0.980463237,0.048768334,,,
AT3G17820,44.30849907,0.990054572,0.052229179,52.80675916,0.9937172,0.038562271,52.74269821,0.966148102,0.102506728
AT3G17840,38.81298678,0.987958576,0.041555785,47.69306562,0.987228536,0.051323727,,,
AT3G18000,,,,46.71262048,0.989258945,0.04632129,,,
AT3G18035,53.76538254,0.992457457,0.032056748,50.22734972,0.977124999,0.065026936,46.24752328,0.973673553,0.074553284
AT3G18130,,,,52.35986242,0.983637226,0.061530967,53.01828124,0.963838154,0.099098356
AT3G18190,46.32998193,0.999033065,0.013522137,52.85479761,0.998835737,0.01647373,52.84359675,0.999267684,0.013280943
AT3G18780,34.38474337,0.99415404,0.027600717,51.90129607,0.995824074,0.030386216,51.61257754,0.994380114,0.036942433
AT3G18990,41.17684528,0.985820089,0.044342008,,,,,,
AT3G19760,43.13258191,0.999398205,0.010773789,47.55287011,0.998283392,0.021242277,47.43258115,0.999170543,0.015576175
AT3G19820,35.61014215,0.997999342,0.016760583,45.21888143,0.996346848,0.029400226,44.80770784,0.994402953,0.036909024
AT3G19980,46.92506597,0.992404178,0.03581003,52.40023983,0.987812868,0.051695807,,,
AT3G20000,32.86407912,0.985826833,0.039971509,56.49301,0.99698386,0.023410623,57.28824179,0.986927283,0.05080383
AT3G20050,43.11423694,0.998824902,0.014906829,53.25609402,0.994257299,0.037272447,53.11956886,0.995749655,0.031978288
AT3G20320,49.57349627,0.998261159,0.020014162,55.58552391,0.994408532,0.034825492,55.94091273,0.996314888,0.028273212
AT3G20820,54.85948549,0.986523878,0.045089613,57.3699434,0.982724553,0.053275825,,,
AT3G21055,,,,64.09952667,0.965491533,0.057442688,64.13637405,0.974242638,0.083362127
AT3G22370,44.8052004,0.999729084,0.006861894,50.08497572,0.992207015,0.039085358,50.30849853,0.994165065,0.035551097
AT3G22960,39.9912395,0.999576387,0.008491151,52.07772064,0.996714951,0.028418506,51.49845917,0.995507993,0.033976306
AT3G23390,,,,66.24950914,0.900365951,0.08678343,,-0.130669621,0.63279219
AT3G23400,49.2516495,0.998951447,0.016560103,62.66917784,0.965134889,0.077693445,63.9309159,0.953862132,0.093426801
AT3G23580,55.24463945,0.962803369,0.084610601,,,,,,
AT3G23660,46.20639556,0.997471139,0.022053448,51.80635722,0.993830555,0.037934079,,,
AT3G23980,60.11552898,0.978937239,0.043385016,,,,,,
AT3G23990,56.72707926,0.988988771,0.042998737,54.35292636,0.99663922,0.028422946,54.31946483,0.998317987,0.020117063
AT3G24430,40.06740948,0.999290831,0.010469328,49.04720315,0.997936751,0.022840112,49.48767901,0.993278134,0.042522451
AT3G24550,44.98783718,0.9872311,0.05260011,52.54496136,0.987183315,0.053976299,50.46139326,0.971951679,0.097497274
AT3G24830,35.18197883,0.975529143,0.052028896,49.9434809,0.974539627,0.075235177,49.04921496,0.960921421,0.098404423
AT3G25220,,,,57.70119309,0.988023304,0.038505139,58.09107507,0.963901712,0.082430033
AT3G25545,48.04820398,0.996537334,0.026858036,50.46879977,0.994571651,0.034298168,50.71202691,0.989406727,0.054544679
AT3G25660,47.01222997,0.996760096,0.02691638,53.61397206,0.999170161,0.013736585,53.51295216,0.99900771,0.015708023
AT3G25800,39.13250339,0.998687738,0.014882035,47.75857314,0.994458986,0.03681473,45.87138683,0.988629324,0.051606308
AT3G25860,45.73963754,0.978293477,0.066836781,50.60829148,0.966788725,0.097397749,50.32485562,0.938683286,0.142800034
AT3G26340,59.88965141,0.975507282,0.071872644,50.8439173,0.987463162,0.051754134,,,
AT3G26450,44.32343611,0.994861944,0.035171006,45.51359957,0.998227368,0.019885528,46.11581037,0.99642714,0.029810657
AT3G26520,59.97421309,0.929649096,0.10697477,60.36300532,0.965249294,0.07628233,62.3910433,0.968496075,0.080968016
AT3G26650,34.4764986,0.993607616,0.028531695,54.14103916,0.989884514,0.046901002,53.71148459,0.991463529,0.043205937
AT3G27240,33.74432824,0.981188538,0.04818144,52.22433089,0.990796983,0.048124121,52.72242208,0.924108738,0.163876849
AT3G27310,55.33135575,0.977298456,0.055899292,,,,,,
AT3G27430,58.77398416,0.992804702,0.037485825,50.41659312,0.989388474,0.051696329,49.77689964,0.98743964,0.05838743
AT3G27740,40.45013515,0.997192797,0.02328336,51.2978837,0.989453979,0.051910109,51.34750872,0.990402796,0.050395837
AT3G27830,58.3143059,0.997042582,0.018712769,54.3305599,0.962748548,0.09895848,54.5022537,0.952191939,0.117965209
AT3G28220,61.31844525,0.974361531,0.064384684,60.13710607,0.984112245,0.052725899,61.05332143,0.961295324,0.086558522
AT3G28270,57.17637651,0.996780552,0.021516918,53.28653764,0.996039418,0.028868947,53.28370728,0.980486308,0.065884175
AT3G28300,55.02225541,0.983672153,0.050613785,52.6806095,0.979942014,0.065077294,49.16054374,0.974683045,0.073439915
AT3G28710,43.4322273,0.998503237,0.018257792,59.58930989,0.984925711,0.051331935,61.07723517,0.935820669,0.107699234
AT3G29320,42.00890029,0.996191196,0.030018492,49.65006226,0.994645726,0.03624857,49.15587524,0.995172784,0.035005624
AT3G42050,40.71539699,0.999121723,0.012702743,50.40295092,0.993952803,0.036883946,49.26401379,0.990301021,0.047142606
AT3G44600,50.11271152,0.993663808,0.038056701,48.65546174,0.990778493,0.0437319,,,
AT3G44620,54.09310465,0.995569432,0.025290561,47.00161226,0.991411741,0.045672518,45.80065405,0.99363675,0.038063139
AT3G44880,51.18047979,0.995871481,0.031083608,53.66330448,0.997313073,0.024394755,54.2791762,0.989407814,0.050484575
AT3G45140,34.05342434,0.998677848,0.013323368,51.96399581,0.998024919,0.021091263,51.74513085,0.998304104,0.019936143
AT3G45640,42.8701802,0.987522765,0.046233943,51.56450134,0.963846154,0.078690584,,,
AT3G45780,56.79900646,0.924908146,0.085084195,,,,,,
AT3G46740,37.9025463,0.995663546,0.024025356,55.64151435,0.994788638,0.033127481,56.12883714,0.997249372,0.025786559
AT3G46780,39.7802747,0.998149498,0.015894316,52.12649476,0.997766376,0.022476606,51.96790596,0.999694226,0.008400073
AT3G46830,41.10132457,0.99370508,0.032053629,50.29410399,0.996525765,0.027070987,,,
AT3G47370,55.59310614,0.978474518,0.051149708,56.01073669,0.989928975,0.04663394,,,
AT3G47470,32.5044686,0.989867133,0.035848274,56.89372174,0.985202815,0.056237958,57.15113629,0.975223141,0.072500507
AT3G47520,43.85610257,0.995024187,0.032979085,50.29489079,0.992286509,0.046284671,50.14314397,0.995320511,0.036259422
AT3G48000,54.92467635,0.992782199,0.038211665,54.00239968,0.99602732,0.030921941,54.00779479,0.994069748,0.038940966
AT3G48680,48.36394972,0.983667582,0.048989901,54.55484596,0.987181091,0.049842107,55.18609241,0.985767574,0.054572
AT3G48750,42.23088473,0.994890334,0.02516625,47.28381837,0.998923142,0.014194219,49.54768355,0.987221587,0.052351698
AT3G48890,59.8062979,0.982728212,0.044385772,46.66856069,0.998704437,0.016553811,46.38144217,0.995367303,0.032511785
AT3G48990,40.23083269,0.999038543,0.013415761,47.30379031,0.998567911,0.018838272,47.01586305,0.998148361,0.022223182
AT3G49240,40.96170683,0.999790542,0.005940782,43.21846983,0.99344995,0.037727046,41.43625329,0.998786352,0.016308348
AT3G49910,36.75161299,0.96035258,0.06126245,,,,,,
AT3G50440,50.76225488,0.993898526,0.03898826,53.65468878,0.99562758,0.033008897,52.47581519,0.9979559,0.023069257
AT3G50820,65.61139713,0.951965559,0.067698497,56.24194099,0.982354786,0.053696565,58.08876607,0.969848376,0.07741656
AT3G51160,47.31943248,0.998514978,0.017425586,53.62275572,0.995586052,0.031585535,53.00754248,0.995527389,0.032538398
AT3G51550,49.76326635,0.984787438,0.048998181,53.7795224,0.965365545,0.088592617,,,
AT3G51800,52.75732069,0.998981139,0.015651922,52.01583909,0.997107914,0.02704754,51.75768507,0.998239276,0.021447327
AT3G51820,34.90582561,0.999183826,0.010782391,48.81330404,0.996523387,0.029559529,49.10092578,0.995185318,0.036330088
AT3G51840,50.41978985,0.995706206,0.0270896,54.95785068,0.997468204,0.022133986,55.70134752,0.997394222,0.023180343
AT3G52150,67.3061352,0.961331389,0.046968873,52.01169528,0.992164358,0.037900115,52.56681567,0.966053744,0.085259253
AT3G52400,59.10521773,0.966934891,0.070906847,,,,,,
AT3G52420,59.67941756,0.996822907,0.018084055,61.9256295,0.984998337,0.041662616,63.56800846,0.960887365,0.089321817
AT3G52850,44.57868068,0.996777049,0.02107675,52.7411894,0.99859301,0.017370822,52.31231747,0.994979424,0.034595175
AT3G52930,47.70740331,0.997263561,0.024789469,50.75692953,0.998389448,0.020059057,51.45831924,0.998616364,0.01865865
AT3G52960,57.49572604,0.998275567,0.01512144,51.67219079,0.998271958,0.020289614,51.57738982,0.995182545,0.035110579
AT3G53020,,,,63.91581644,0.935974325,0.094800282,,,
AT3G53110,53.60121158,0.996832437,0.022839953,52.0086309,0.986733171,0.051348862,,,
AT3G53120,53.70166857,0.990757321,0.037134006,,,,,,
AT3G53180,49.75018045,0.995078267,0.033436196,53.20212291,0.997783372,0.022485826,52.87593478,0.997037409,0.027293024
AT3G53260,,,,56.58749006,0.984886803,0.049738107,,,
AT3G53420,43.53386612,0.995470838,0.032203912,59.08762417,0.991703359,0.037520022,60.67387273,0.971997564,0.069759953
AT3G53460,55.68713602,0.989929404,0.03842526,46.47366072,0.984126987,0.05274282,,,
AT3G53580,45.16257959,0.999839494,0.005671464,49.86660245,0.99745349,0.025914961,49.3878725,0.999076962,0.015640098
AT3G53710,50.57593725,0.984809174,0.05416743,,,,,,
AT3G53870,36.04795911,0.991537728,0.032034559,53.38870372,0.998369917,0.019014155,52.96813787,0.998659538,0.017962807
AT3G53990,49.99738695,0.998191618,0.019179606,55.30273281,0.986473637,0.057289089,54.84837691,0.996783845,0.026682866
AT3G54010,42.43770668,0.99441604,0.033749634,43.90934394,0.993070785,0.042154806,46.61550661,0.950352436,0.103571394
AT3G54050,53.04564587,0.989601474,0.041143425,53.75976019,0.989296607,0.048432673,52.78144852,0.993928525,0.035009308
AT3G54110,35.84636005,0.997172018,0.019483803,52.57075291,0.991044994,0.0436762,51.99334453,0.991691151,0.041830046
AT3G54360,49.26920986,0.99636088,0.022709031,44.95417351,0.99175328,0.041997469,,,
AT3G54660,59.74644983,0.980397547,0.060236747,60.6474928,0.993951777,0.030861908,62.50753194,0.962962709,0.08369145
AT3G54890,35.3983914,0.996301426,0.02220394,59.21497301,0.974659567,0.076741533,60.06011331,0.960554216,0.098042973
AT3G54960,59.18669056,0.997463599,0.017633845,45.3850947,0.995697823,0.028851243,45.23692478,0.979348166,0.064511149
AT3G55360,31.76872791,0.988142964,0.036903028,50.76427737,0.99529787,0.031804123,50.11125843,0.998614189,0.019159612
AT3G55440,50.43342232,0.998355034,0.020088891,54.64155709,0.997691475,0.023105743,54.43579434,0.998030525,0.021444415
AT3G55800,63.49175996,0.963952591,0.068669793,63.1186162,0.987987885,0.041631499,63.83860833,0.960256325,0.082805375
AT3G56090,59.06139927,0.988164558,0.03368809,58.58514272,0.99192626,0.033476865,60.07973479,0.945077312,0.102481636
AT3G56190,57.3523039,0.997270249,0.020648509,50.41522299,0.996867889,0.027588537,49.37106041,0.994704499,0.037692904
AT3G56340,50.62815954,0.9918595,0.029511903,55.65592872,0.995708731,0.029971858,,,
AT3G56460,49.65798724,0.994565522,0.034098647,55.90532605,0.993039241,0.038997001,56.21733265,0.988229001,0.051535876
AT3G56490,52.15949343,0.995179559,0.028856966,50.23531902,0.997768729,0.022750821,49.64037506,0.997298115,0.025358206
AT3G56900,46.89376715,0.995750376,0.026367937,54.91557304,0.987701618,0.051773734,55.2292621,0.971189206,0.074402427
AT3G56910,57.6425811,0.88040226,0.09900987,,,,,,
AT3G56940,35.69250501,0.992780842,0.030344475,47.22273494,0.996700008,0.029025261,46.79095479,0.997268125,0.027170665
AT3G57150,,,,50.63823017,0.978552615,0.064385118,,,
AT3G57290,47.2409013,0.999006309,0.013438761,46.81027934,0.989064122,0.046239715,46.48938426,0.988466107,0.049626021
AT3G57530,45.89329422,0.989629213,0.042651408,49.76460563,0.997332286,0.023690202,,,
AT3G57560,60.6527699,0.986327112,0.037829553,60.3718749,0.986751152,0.045239024,61.95231088,0.982785008,0.058148968
AT3G57650,32.66577068,0.990847297,0.03369155,50.21256309,0.990346376,0.043838755,46.21712911,0.9762561,0.068485365
AT3G58500,58.41152088,0.978927329,0.053380073,51.83698749,0.986658464,0.054598452,,,
AT3G58510,35.83677986,0.992016869,0.032196941,42.96150283,0.974125623,0.074944059,,,
AT3G58730,35.6978317,0.987894202,0.037968501,51.51327905,0.998333522,0.020168038,51.69146584,0.997186875,0.026856333
AT3G58750,43.94938922,0.998301498,0.019513317,48.03890854,0.997535989,0.02434679,48.00094855,0.981387444,0.06545146
AT3G58840,49.50191388,0.995318929,0.025720144,48.49073949,0.991741078,0.038867244,,,
AT3G59920,44.73816382,0.998924608,0.016821627,50.1273705,0.998841255,0.017668571,49.73608775,0.997641091,0.025897366
AT3G60210,66.0801963,0.990700626,0.023411324,55.13761774,0.998141061,0.019143691,55.04453782,0.993155099,0.037454151
AT3G60245,65.83480488,0.92778819,0.072387864,,,,,,
AT3G60600,51.0384525,0.996238182,0.023057547,51.34102703,0.995965688,0.028437858,50.60452862,0.977769996,0.071613725
AT3G60820,61.91271815,0.980206404,0.058452055,50.03757248,0.992764854,0.041761314,50.0611206,0.988157566,0.054659917
AT3G61070,,,,54.77426583,0.990862986,0.04503694,55.03872899,0.970798328,0.087368109
AT3G61110,55.49421622,0.987577678,0.032776835,56.01936994,0.998152527,0.017913411,56.06358374,0.99233905,0.039635668
AT3G61130,46.7262664,0.996727339,0.022806561,50.7804608,0.988216154,0.052585888,,,
AT3G61260,65.72243088,0.97640271,0.041549673,64.07051595,0.976466436,0.051290028,64.8822849,0.933794748,0.119979525
AT3G61430,45.17804884,0.994525925,0.035233953,59.34663527,0.96262034,0.086313938,59.17601058,0.986162278,0.050159714
AT3G61470,38.31534222,0.997879552,0.017928362,57.04054928,0.98839237,0.05068798,56.80713775,0.986129891,0.0563207
AT3G61530,,,,63.09916709,0.960962922,0.065210457,,,
AT3G61620,53.81707236,0.990618994,0.048403565,,,,,,
AT3G62030,41.1655848,0.995414961,0.031088701,42.56203384,0.996301523,0.029411576,42.09499438,0.998590801,0.018686412
AT3G62240,55.05435059,0.8997678,0.086714259,,,,,,
AT3G62250,,,,59.6994286,0.987446071,0.039384867,,,
AT3G62310,39.20878198,0.995693229,0.026484648,48.06086168,0.987195886,0.053998155,46.56998051,0.994007426,0.041136079
AT3G62600,50.88296472,0.996283258,0.024886677,49.46962479,0.992450535,0.036991566,51.41905233,0.916558589,0.139291032
AT3G62870,48.35611703,0.984757768,0.038539887,,,,,,
AT3G63190,67.11283215,0.950788791,0.050939618,56.27344031,0.99704319,0.020259283,57.96986256,0.991874822,0.039301731
AT3G63410,37.73316225,0.990748759,0.0340913,48.08426095,0.987316337,0.053325942,46.56533908,0.972920042,0.077802122
AT3G63490,39.66478214,0.99707059,0.019411006,53.1712932,0.99266803,0.040332767,53.31748272,0.99478152,0.03527309
AT4G00430,45.6162695,0.999757401,0.008033453,60.02075521,0.986514177,0.050408982,60.7909914,0.973486614,0.068489336
AT4G00752,56.51052024,0.95691949,0.072810231,,,,,,
AT4G00900,46.0687622,0.993854572,0.034134151,,,,,,
AT4G01310,46.7113577,0.993235825,0.026900502,64.19457103,0.808897934,0.188135388,64.03805151,0.880584787,0.185838456
AT4G01370,40.06015382,0.993590586,0.032687331,47.69008026,0.997965204,0.022414859,47.64701312,0.997499223,0.024400956
AT4G01480,58.81530667,0.932593201,0.086396101,60.50704772,0.976469347,0.054699149,,,
AT4G01850,40.41115935,0.999055419,0.012620801,52.79640351,0.993626195,0.039319276,53.06485994,0.992637175,0.041603312
AT4G02080,40.62345158,0.999321129,0.010800453,,,,48.6176447,0.995343118,0.032907452
AT4G02500,46.18990106,0.995935493,0.024963888,,,,,,
AT4G02510,57.80257296,0.965212494,0.051631086,52.57478616,0.979615082,0.05554842,,,
AT4G02520,42.44292132,0.997040578,0.025330724,50.22121457,0.995532093,0.031472004,49.18983673,0.994272323,0.035817009
AT4G02620,43.7848684,0.997031926,0.02246233,52.22108308,0.992572054,0.0403351,52.48192547,0.998582053,0.018847824
AT4G02770,,,,57.64562642,0.976823881,0.070103679,58.29741373,0.941889968,0.121262124
AT4G02930,42.69164883,0.997844111,0.019722259,51.43815129,0.992647706,0.042425818,51.15263466,0.992908506,0.043101833
AT4G03080,53.70935923,0.996273649,0.027866567,54.35733724,0.997048564,0.023752142,53.80975959,0.994298394,0.035661206
AT4G03280,40.44065675,0.998589864,0.015806348,59.23662184,0.986337405,0.051485793,60.47970715,0.970675409,0.077115352
AT4G03520,62.79093882,0.966308889,0.061169378,61.21777055,0.988301081,0.040994253,62.91108421,0.978237651,0.066510912
AT4G03550,,,,53.26435836,0.993578278,0.03594891,,,
AT4G04020,49.69325868,0.996935552,0.028523221,55.10283372,0.993641624,0.038132829,55.27918497,0.994585452,0.035915463
AT4G04330,54.59549263,0.994111779,0.035040061,57.44991588,0.955859598,0.094291316,,,
AT4G04640,41.13688843,0.964179108,0.064589903,57.16315449,0.991909856,0.043083339,57.58610324,0.989732477,0.048865739
AT4G04720,41.52079994,0.999087839,0.011779035,47.64722062,0.994714437,0.03340754,47.34850346,0.988592993,0.050324304
AT4G04800,64.0681481,0.932525079,0.073960035,53.85907432,0.909508215,0.095077164,,,
AT4G04910,41.51877184,0.999387702,0.010135382,47.88310173,0.97184371,0.075804281,46.65454234,0.970210554,0.083837062
AT4G04950,49.62821936,0.997679512,0.020593647,44.65180304,0.99576078,0.029683404,,,
AT4G05180,61.4935342,0.97566146,0.049199189,55.22657242,0.994334603,0.03100624,58.67736235,0.9722687,0.077279324
AT4G05420,,,,53.53801186,0.999456428,0.01118799,52.84494863,0.991704234,0.045233271
AT4G08520,43.94710498,0.967656664,0.074297743,52.78812566,0.996772806,0.027456685,51.96901206,0.988744941,0.055734114
AT4G08900,61.47997781,0.994204231,0.023439582,58.55533126,0.988510788,0.042484369,,,
AT4G09000,49.61247391,0.999430541,0.011484236,52.31028972,0.998617368,0.018992113,52.4277307,0.997591109,0.025103643
AT4G09320,60.30957099,0.969754012,0.073020067,59.02060541,0.993331163,0.036340452,59.32164361,0.98732644,0.049959241
AT4G10250,51.06055231,0.992488714,0.026700828,50.49214766,0.99153913,0.037857201,,,
AT4G10340,36.09435051,0.997804159,0.017520769,58.55991286,0.992385321,0.038262723,59.07944628,0.982788405,0.057558232
AT4G10840,44.10287228,0.99883112,0.013791034,44.45946717,0.992638402,0.041747523,,,
AT4G11010,57.69646247,0.992341827,0.036123832,57.24162025,0.988676219,0.04875915,57.62569535,0.989409963,0.047294958
AT4G11260,53.12272886,0.99808405,0.01883513,46.67885978,0.995216135,0.03323177,45.9853007,0.992326878,0.042363927
AT4G11380,39.37790855,0.999118274,0.012007205,42.34103413,0.996376211,0.028862876,42.22806054,0.999511158,0.011383183
AT4G11420,48.4713631,0.995813333,0.026595683,54.29687642,0.9791354,0.06108836,54.77840019,0.994264828,0.035841762
AT4G11600,59.46914406,0.989407276,0.036346057,48.50939822,0.995223087,0.032116112,48.82531673,0.988561383,0.052263563
AT4G11850,46.52217895,0.990902706,0.043847628,52.09745073,0.990359857,0.046259512,,,
AT4G11960,43.90821679,0.995343385,0.030376508,52.14391494,0.998044561,0.020732592,,,
AT4G12400,61.14440227,0.989531561,0.03136223,47.78556462,0.991176595,0.04534393,47.04361552,0.993518395,0.042084461
AT4G12800,46.45017648,0.997603209,0.02196591,58.46800801,0.98947098,0.045364197,58.83039185,0.989277396,0.046917917
AT4G13510,,,,54.03422138,0.92491402,0.135412316,,,
AT4G13770,,,,42.13923525,0.992868642,0.035201157,,,
AT4G13850,66.87503571,0.917475352,0.069059946,57.51740561,0.971138155,0.059678848,58.90226615,0.935826691,0.111289809
AT4G13930,44.81593583,0.995021562,0.02879355,55.2859528,0.995396346,0.032421126,55.08271635,0.995049667,0.033649195
AT4G13940,36.78256793,0.998895833,0.01273493,54.63867354,0.984406415,0.058966611,54.29203347,0.988554261,0.050806028
AT4G14040,45.01103268,0.998420625,0.018615141,53.43197326,0.997960354,0.020483584,52.90695594,0.996229764,0.028019491
AT4G14160,46.09508452,0.996724388,0.026612642,,,,,,
AT4G14342,53.64424401,0.992694815,0.034171946,,,,,,
AT4G14880,51.40565351,0.997561612,0.023032825,53.85822169,0.994684773,0.035022097,53.57039262,0.996707054,0.027670642
AT4G14960,,,,50.03847828,0.995944215,0.028356542,,,
AT4G15000,37.82276555,0.982936347,0.041988445,,,,,,
AT4G15410,,,,55.11181646,0.982351215,0.049079382,,,
AT4G15545,67.65900017,0.914973957,0.07542484,57.31570728,0.975964133,0.055997897,57.27904128,0.950818288,0.10077226
AT4G15900,56.29388158,0.953318355,0.079514246,51.95637539,0.97652711,0.070621753,,,
AT4G16440,51.86942704,0.989141257,0.048418688,53.39456355,0.993641016,0.037239421,,,
AT4G16520,56.93072715,0.991267617,0.034121754,55.29285021,0.985289727,0.054215759,,,
AT4G16760,54.58532705,0.996181585,0.027149062,59.40985215,0.994683006,0.028645432,61.50723805,0.968108922,0.074342666
AT4G17170,40.17633882,0.99360556,0.03282227,53.11118394,0.989994283,0.04668777,52.9489126,0.987378918,0.052701069
AT4G17870,48.21983076,0.992218438,0.039062894,,,,,,
AT4G18100,64.7895778,0.971425512,0.044067528,65.29528196,0.923777162,0.10005575,,,
AT4G18430,39.75769304,0.995811375,0.026728392,,,,50.15015816,0.995574003,0.032077271
AT4G18480,49.94429349,0.993035586,0.03054353,42.24289639,0.995082878,0.034159053,42.03789509,0.997907119,0.022445757
AT4G18800,,,,48.60182701,0.996462153,0.027845152,,,
AT4G19170,42.07128414,0.999304374,0.011575149,48.47204147,0.999068247,0.014929516,47.92102584,0.996954687,0.027043863
AT4G20360,39.14967843,0.997673039,0.018628563,49.51663039,0.995094702,0.035781749,49.05070251,0.991490397,0.049250871
AT4G21100,,,,49.95111292,0.98073188,0.068797903,,,
AT4G21150,36.85768026,0.999098545,0.011666968,47.7088513,0.998302458,0.019787296,47.11781294,0.997791142,0.023464034
AT4G21990,41.76666607,0.999079129,0.012429059,50.17878214,0.994930273,0.0342667,50.07955362,0.993004813,0.041156772
AT4G22220,,,,55.42418999,0.985343955,0.045306208,57.87927083,0.955390916,0.092571834
AT4G22690,34.90326227,0.991756701,0.031602366,46.71913844,0.998527674,0.017104499,44.76706145,0.997583114,0.023321642
AT4G22890,42.98693634,0.998682136,0.015193367,51.45144138,0.996015913,0.030055231,51.67372441,0.999024639,0.015431519
AT4G23400,46.02616596,0.996915456,0.026049034,59.85005097,0.993677853,0.032094804,60.64509068,0.984437494,0.05376111
AT4G23430,42.13914187,0.996229239,0.026713242,51.9284833,0.997708837,0.02211291,51.41842842,0.99381157,0.03894765
AT4G23570,52.86036902,0.996384544,0.026815605,45.41483694,0.995905231,0.029932487,44.92807906,0.989732895,0.04729429
AT4G23630,54.87328003,0.997191099,0.017697637,57.25304544,0.99029046,0.039270952,56.17248676,0.964218688,0.078307485
AT4G23650,47.33990959,0.998160035,0.016217543,48.64783604,0.994373775,0.033299556,43.83507905,0.984910801,0.056711842
AT4G23670,52.5559994,0.998834116,0.014399177,48.17665475,0.997630083,0.022728355,47.9403974,0.990431082,0.048544089
AT4G23680,49.91795478,0.983222424,0.052249077,47.50612467,0.997043686,0.02460932,47.25212269,0.992696862,0.040031731
AT4G23730,48.1336891,0.99346994,0.038362141,55.81887278,0.985244757,0.052752756,,,
AT4G23920,45.14920927,0.991203762,0.047466292,50.39767,0.99716317,0.025409198,50.18117543,0.997993369,0.02347367
AT4G24190,62.67090433,0.949018122,0.054860089,55.96690358,0.973441017,0.055200344,60.35435623,0.829445245,0.171234043
AT4G24280,58.76545803,0.997258699,0.018555973,53.80762953,0.996939241,0.026480272,53.6913321,0.998009739,0.021696682
AT4G24510,43.29425102,0.992851935,0.036809494,47.58562336,0.992273719,0.042909286,46.16223792,0.9888366,0.050058013
AT4G24750,35.2494553,0.995419759,0.023973374,47.01334978,0.996514315,0.028544781,46.69017239,0.998962106,0.016959947
AT4G24770,52.67196704,0.975049327,0.04596171,54.07900912,0.974361555,0.069989346,55.67022041,0.896496261,0.148128861
AT4G24840,,,,44.09296745,0.993315388,0.040517262,,,
AT4G25080,36.61687159,0.999289522,0.010402469,47.97273112,0.99564901,0.032995843,47.60445427,0.995441163,0.034549758
AT4G25100,58.82950046,0.981862553,0.055087991,60.51238225,0.987209262,0.047020288,62.4102671,0.945736105,0.099701694
AT4G25370,46.97586171,0.998017602,0.019436816,54.60544404,0.996734517,0.02766285,54.40639231,0.99824982,0.020271264
AT4G25630,,,,49.39375929,0.997319292,0.026198137,,,
